Insert Index;Insert Time (ms);Insert Operation Count;Search Index;Contains Time (ms);Contains Operation Count;Delete Time (ms);Delete Operations Count
3831;1000;60;;;;;
3832;1000;52;;;;;
3833;1000;74;;;;;
3834;500;44;;;;;
3835;1000;89;;;;;
3836;900;118;;;;;
3837;1100;77;;;;;
3838;1100;86;;;;;
3839;800;60;;;;;
3840;1100;66;;;;;
3841;500;60;;;;;
3842;1000;82;;;;;
3843;700;51;;;;;
3844;700;50;;;;;
3845;1400;69;;;;;
3846;900;86;;;;;
3847;800;68;;;;;
3848;800;67;;;;;
3849;1100;69;;;;;
3850;700;54;;;;;
3851;1200;87;;;;;
3852;600;65;;;;;
3853;500;67;;;;;
3854;1000;61;;;;;
3855;900;62;;;;;
3856;800;48;;;;;
3857;600;103;;;;;
3858;700;48;;;;;
3859;700;69;;;;;
3860;700;50;;;;;
3861;800;70;;;;;
3862;2100;140;;;;;
3863;800;75;;;;;
3864;1100;87;;;;;
3865;700;57;;;;;
3866;1500;72;;;;;
3867;700;54;;;;;
3868;1100;50;;;;;
3869;2400;80;;;;;
3870;1000;60;;;;;
3871;1000;67;;;;;
3872;900;82;;;;;
3873;800;61;;;;;
3874;1000;54;;;;;
3875;1300;59;;;;;
3876;1300;77;;;;;
3877;600;60;;;;;
3878;700;81;;;;;
3879;1200;85;;;;;
3880;800;65;;;;;
3881;700;63;;;;;
3882;600;56;;;;;
3883;700;63;;;;;
3884;1200;133;;;;;
3885;700;81;;;;;
3886;800;72;;;;;
3887;900;73;;;;;
3888;800;63;;;;;
3889;700;57;;;;;
3890;700;82;;;;;
3891;800;112;;;;;
3892;800;69;;;;;
3893;800;56;;;;;
3894;800;91;;;;;
3895;700;55;;;;;
3896;700;46;;;;;
3897;800;54;;;;;
3898;600;61;;;;;
3899;1000;84;;;;;
3900;400;66;;;;;
3901;900;56;;;;;
3902;700;62;;;;;
3903;1000;58;;;;;
3904;500;59;;;;;
3905;600;53;;;;;
3906;800;69;;;;;
3907;500;55;;;;;
3908;900;71;;;;;
3909;800;68;;;;;
3910;800;67;;;;;
3911;1000;67;;;;;
3912;900;74;;;;;
3913;700;63;;;;;
3914;1200;57;;;;;
3915;1100;73;;;;;
3916;600;54;;;;;
3917;700;51;;;;;
3918;1000;74;;;;;
3919;700;44;;;;;
3920;1000;89;;;;;
3921;700;48;;;;;
3922;700;71;;;;;
3923;800;59;;;;;
3924;1300;103;;;;;
3925;600;74;;;;;
3926;600;67;;;;;
3927;900;64;;;;;
3928;1000;80;;;;;
3929;1200;73;;;;;
3930;1200;71;;;;;
3931;800;54;;;;;
3932;800;63;;;;;
3933;1400;62;;;;;
3934;600;91;;;;;
3935;1200;75;;;;;
3936;1100;75;;;;;
3937;1200;56;;;;;
3938;700;63;;;;;
3939;1700;90;;;;;
3940;1100;114;;;;;
3941;700;69;;;;;
3942;1200;76;;;;;
3943;1900;59;;;;;
3944;1300;57;;;;;
3945;1600;60;;;;;
3946;800;57;;;;;
3947;700;51;;;;;
3948;800;57;;;;;
3949;1300;76;;;;;
3950;1400;56;;;;;
3951;2700;79;;;;;
3952;800;50;;;;;
3953;1800;103;;;;;
3954;1300;72;;;;;
3955;2700;73;;;;;
3956;700;50;;;;;
3957;1000;58;;;;;
3958;1100;54;;;;;
3959;1400;65;;;;;
3960;1000;57;;;;;
3961;800;62;;;;;
3962;1500;71;;;;;
3963;1200;67;;;;;
3964;1100;74;;;;;
3965;1800;97;;;;;
3966;700;84;;;;;
3967;1600;61;;;;;
3968;2600;62;;;;;
3969;700;56;;;;;
3970;1300;102;;;;;
3971;800;44;;;;;
3972;1500;109;;;;;
3973;1300;71;;;;;
3974;1000;60;;;;;
3975;1500;54;;;;;
3976;1500;81;;;;;
3977;1100;77;;;;;
3978;700;56;;;;;
3979;800;65;;;;;
3980;700;67;;;;;
3981;800;58;;;;;
3982;800;65;;;;;
3983;900;67;;;;;
3984;800;65;;;;;
3985;700;65;;;;;
3986;1100;68;;;;;
3987;1000;80;;;;;
3988;800;69;;;;;
3989;1000;99;;;;;
3990;700;55;;;;;
3991;900;79;;;;;
3992;900;78;;;;;
3993;900;79;;;;;
3994;1000;75;;;;;
3995;1300;56;;;;;
3996;900;63;;;;;
3997;500;54;;;;;
3998;700;56;;;;;
3999;1100;83;;;;;
4000;900;63;;;;;
4001;1200;81;;;;;
4002;1100;74;;;;;
4003;700;111;;;;;
4004;900;75;;;;;
4005;700;61;;;;;
4006;800;68;;;;;
4007;900;59;;;;;
4008;700;57;;;;;
4009;900;82;;;;;
4010;900;89;;;;;
4011;600;55;;;;;
4012;1300;103;;;;;
4013;700;57;;;;;
4014;1200;126;;;;;
4015;800;52;;;;;
4016;800;79;;;;;
4017;900;98;;;;;
4018;500;50;;;;;
4019;900;62;;;;;
4020;1200;67;;;;;
4021;600;56;;;;;
4022;700;59;;;;;
4023;500;70;;;;;
4024;900;58;;;;;
4025;700;60;;;;;
4026;700;67;;;;;
4027;1000;111;;;;;
4028;700;48;;;;;
4029;700;62;;;;;
4030;1200;102;;;;;
4031;1000;112;;;;;
4032;900;70;;;;;
4033;1200;68;;;;;
4034;900;71;;;;;
4035;700;55;;;;;
4036;900;63;;;;;
4037;1000;60;;;;;
4038;700;60;;;;;
4039;1900;109;;;;;
4040;700;95;;;;;
4041;1500;152;;;;;
4042;800;70;;;;;
4043;1100;96;;;;;
4044;700;73;;;;;
4045;700;50;;;;;
4046;900;101;;;;;
4047;800;87;;;;;
4048;700;50;;;;;
4049;1700;133;;;;;
4050;600;71;;;;;
4051;1100;94;;;;;
4052;600;63;;;;;
4053;1100;74;;;;;
4054;1000;72;;;;;
4055;900;61;;;;;
4056;600;63;;;;;
4057;800;71;;;;;
4058;1300;107;;;;;
4059;800;74;;;;;
4060;700;57;;;;;
4061;900;73;;;;;
4062;900;61;;;;;
4063;1000;66;;;;;
4064;800;69;;;;;
4065;800;82;;;;;
4066;600;63;;;;;
4067;700;59;;;;;
4068;600;62;;;;;
4069;1000;85;;;;;
4070;900;64;;;;;
4071;900;75;;;;;
4072;700;50;;;;;
4073;600;58;;;;;
4074;900;83;;;;;
4075;800;63;;;;;
4076;800;50;;;;;
4077;500;54;;;;;
4078;2100;62;;;;;
4079;1000;72;;;;;
4080;700;62;;;;;
4081;1000;63;;;;;
4082;700;50;;;;;
4083;600;61;;;;;
4084;800;71;;;;;
4085;900;110;;;;;
4086;700;97;;;;;
4087;900;75;;;;;
4088;1300;62;;;;;
4089;900;81;;;;;
4090;1100;54;;;;;
4091;800;68;;;;;
4092;500;48;;;;;
4093;900;56;;;;;
4094;700;62;;;;;
4095;1400;85;;;;;
4096;700;72;;;;;
4097;900;56;;;;;
4098;800;62;;;;;
4099;600;67;;;;;
4100;1000;86;;;;;
4101;700;46;;;;;
4102;900;85;;;;;
4103;600;50;;;;;
4104;1000;63;;;;;
4105;500;64;;;;;
4106;800;59;;;;;
4107;900;50;;;;;
4108;600;50;;;;;
4109;1200;64;;;;;
4110;1000;80;;;;;
4111;1100;60;;;;;
4112;800;62;;;;;
4113;1300;81;;;;;
4114;900;55;;;;;
4115;1000;77;;;;;
4116;900;73;;;;;
4117;1000;72;;;;;
4118;1200;89;;;;;
4119;500;67;;;;;
4120;1000;90;;;;;
4121;600;67;;;;;
4122;800;64;;;;;
4123;800;56;;;;;
4124;700;67;;;;;
4125;800;81;;;;;
4126;2300;85;;;;;
4127;1000;124;;;;;
4128;600;80;;;;;
4129;800;54;;;;;
4130;1000;77;;;;;
4131;900;50;;;;;
4132;900;91;;;;;
4133;900;69;;;;;
4134;900;65;;;;;
4135;1500;65;;;;;
4136;800;74;;;;;
4137;1100;67;;;;;
4138;800;60;;;;;
4139;1100;67;;;;;
4140;700;70;;;;;
4141;600;67;;;;;
4142;1000;60;;;;;
4143;1200;92;;;;;
4144;500;57;;;;;
4145;1200;89;;;;;
4146;1200;91;;;;;
4147;800;54;;;;;
4148;900;83;;;;;
4149;1000;120;;;;;
4150;1000;67;;;;;
4151;800;73;;;;;
4152;500;62;;;;;
4153;1000;102;;;;;
4154;1000;81;;;;;
4155;700;62;;;;;
4156;900;59;;;;;
4157;900;112;;;;;
4158;1000;84;;;;;
4159;700;59;;;;;
4160;900;65;;;;;
4161;900;73;;;;;
4162;900;64;;;;;
4163;1300;114;;;;;
4164;1000;69;;;;;
4165;800;52;;;;;
4166;800;69;;;;;
4167;600;63;;;;;
4168;800;69;;;;;
4169;900;63;;;;;
4170;600;59;;;;;
4171;900;85;;;;;
4172;800;64;;;;;
4173;700;92;;;;;
4174;700;71;;;;;
4175;1000;71;;;;;
4176;700;54;;;;;
4177;700;75;;;;;
4178;900;68;;;;;
4179;800;54;;;;;
4180;1100;54;;;;;
4181;1600;109;;;;;
4182;900;101;;;;;
4183;1100;109;;;;;
4184;900;63;;;;;
4185;1100;102;;;;;
4186;900;56;;;;;
4187;700;67;;;;;
4188;500;59;;;;;
4189;900;90;;;;;
4190;700;61;;;;;
4191;600;54;;;;;
4192;700;59;;;;;
4193;1300;93;;;;;
4194;900;63;;;;;
4195;900;89;;;;;
4196;1100;101;;;;;
4197;1000;86;;;;;
4198;700;82;;;;;
4199;600;53;;;;;
4200;800;65;;;;;
4201;800;66;;;;;
4202;800;63;;;;;
4203;1000;84;;;;;
4204;2300;99;;;;;
4205;800;84;;;;;
4206;900;74;;;;;
4207;1100;68;;;;;
4208;600;66;;;;;
4209;900;89;;;;;
4210;1000;63;;;;;
4211;1000;67;;;;;
4212;500;57;;;;;
4213;900;56;;;;;
4214;900;112;;;;;
4215;1100;67;;;;;
4216;1000;72;;;;;
4217;1000;72;;;;;
4218;700;54;;;;;
4219;1000;75;;;;;
4220;600;61;;;;;
4221;600;67;;;;;
4222;800;90;;;;;
4223;900;65;;;;;
4224;700;60;;;;;
4225;4700;61;;;;;
4226;600;60;;;;;
4227;700;82;;;;;
4228;1400;86;;;;;
4229;1200;65;;;;;
4230;900;103;;;;;
4231;900;83;;;;;
4232;1200;63;;;;;
4233;700;52;;;;;
4234;700;65;;;;;
4235;900;57;;;;;
4236;900;67;;;;;
4237;700;63;;;;;
4238;700;59;;;;;
4239;700;60;;;;;
4240;800;52;;;;;
4241;800;69;;;;;
4242;600;62;;;;;
4243;600;54;;;;;
4244;800;72;;;;;
4245;900;75;;;;;
4246;700;56;;;;;
4247;900;108;;;;;
4248;900;73;;;;;
4249;900;61;;;;;
4250;900;83;;;;;
4251;600;54;;;;;
4252;700;71;;;;;
4253;900;98;;;;;
4254;800;63;;;;;
4255;700;68;;;;;
4256;1100;82;;;;;
4257;500;56;;;;;
4258;1300;63;;;;;
4259;900;54;;;;;
4260;800;55;;;;;
4261;900;65;;;;;
4262;1000;115;;;;;
4263;1100;69;;;;;
4264;1000;77;;;;;
4265;900;67;;;;;
4266;700;61;;;;;
4267;700;62;;;;;
4268;1300;116;;;;;
4269;800;58;;;;;
4270;1200;71;;;;;
4271;1000;76;;;;;
4272;1100;54;;;;;
4273;800;67;;;;;
4274;700;56;;;;;
4275;800;52;;;;;
4276;1100;82;;;;;
4277;1000;71;;;;;
4278;900;87;;;;;
4279;900;91;;;;;
4280;1100;74;;;;;
4281;900;61;;;;;
4282;800;57;;;;;
4283;800;87;;;;;
4284;1100;91;;;;;
4285;600;50;;;;;
4286;800;82;;;;;
4287;900;76;;;;;
4288;1200;85;;;;;
4289;1100;75;;;;;
4290;900;81;;;;;
4291;1300;89;;;;;
4292;700;63;;;;;
4293;800;55;;;;;
4294;900;63;;;;;
4295;700;63;;;;;
4296;800;63;;;;;
4297;900;66;;;;;
4298;900;64;;;;;
4299;700;57;;;;;
4300;1000;67;;;;;
4301;900;57;;;;;
4302;900;63;;;;;
4303;700;63;;;;;
4304;800;56;;;;;
4305;1000;57;;;;;
4306;1200;90;;;;;
4307;1000;59;;;;;
4308;800;54;;;;;
4309;1000;116;;;;;
4310;700;61;;;;;
4311;800;79;;;;;
4312;900;63;;;;;
4313;800;56;;;;;
4314;1300;93;;;;;
4315;900;83;;;;;
4316;900;63;;;;;
4317;1000;52;;;;;
4318;800;82;;;;;
4319;1000;93;;;;;
4320;1000;56;;;;;
4321;600;54;;;;;
4322;900;116;;;;;
4323;1000;59;;;;;
4324;2500;126;;;;;
4325;700;56;;;;;
4326;800;88;;;;;
4327;1000;65;;;;;
4328;1000;87;;;;;
4329;600;55;;;;;
4330;800;58;;;;;
4331;800;70;;;;;
4332;700;90;;;;;
4333;1000;85;;;;;
4334;800;77;;;;;
4335;2500;61;;;;;
4336;1000;66;;;;;
4337;800;56;;;;;
4338;600;61;;;;;
4339;1500;60;;;;;
4340;800;52;;;;;
4341;1300;69;;;;;
4342;1200;91;;;;;
4343;700;60;;;;;
4344;1400;89;;;;;
4345;900;65;;;;;
4346;800;56;;;;;
4347;1500;75;;;;;
4348;700;56;;;;;
4349;1000;62;;;;;
4350;800;86;;;;;
4351;1200;66;;;;;
4352;900;67;;;;;
4353;1000;65;;;;;
4354;700;69;;;;;
4355;1000;90;;;;;
4356;700;67;;;;;
4357;1100;65;;;;;
4358;800;75;;;;;
4359;600;54;;;;;
4360;1000;60;;;;;
4361;900;67;;;;;
4362;1000;84;;;;;
4363;800;50;;;;;
4364;800;91;;;;;
4365;700;57;;;;;
4366;800;62;;;;;
4367;900;75;;;;;
4368;700;64;;;;;
4369;500;63;;;;;
4370;900;66;;;;;
4371;700;68;;;;;
4372;1100;82;;;;;
4373;800;52;;;;;
4374;1100;65;;;;;
4375;800;63;;;;;
4376;800;64;;;;;
4377;700;64;;;;;
4378;1200;56;;;;;
4379;800;67;;;;;
4380;3000;132;;;;;
4381;600;67;;;;;
4382;1100;63;;;;;
4383;800;61;;;;;
4384;800;54;;;;;
4385;900;75;;;;;
4386;800;61;;;;;
4387;1200;105;;;;;
4388;1000;105;;;;;
4389;700;65;;;;;
4390;700;84;;;;;
4391;700;50;;;;;
4392;600;58;;;;;
4393;900;56;;;;;
4394;600;56;;;;;
4395;600;57;;;;;
4396;1000;71;;;;;
4397;700;50;;;;;
4398;800;71;;;;;
4399;1100;84;;;;;
4400;800;66;;;;;
4401;800;55;;;;;
4402;1000;59;;;;;
4403;1100;79;;;;;
4404;900;60;;;;;
4405;700;50;;;;;
4406;1000;108;;;;;
4407;700;103;;;;;
4408;600;57;;;;;
4409;700;69;;;;;
4410;900;90;;;;;
4411;1000;61;;;;;
4412;700;63;;;;;
4413;700;62;;;;;
4414;800;91;;;;;
4415;1300;113;;;;;
4416;1100;88;;;;;
4417;800;63;;;;;
4418;800;60;;;;;
4419;700;50;;;;;
4420;600;62;;;;;
4421;1500;92;;;;;
4422;1000;56;;;;;
4423;1900;106;;;;;
4424;900;54;;;;;
4425;800;74;;;;;
4426;1400;101;;;;;
4427;800;69;;;;;
4428;600;93;;;;;
4429;700;48;;;;;
4430;700;60;;;;;
4431;500;61;;;;;
4432;700;71;;;;;
4433;700;61;;;;;
4434;900;73;;;;;
4435;1200;68;;;;;
4436;600;64;;;;;
4437;1700;98;;;;;
4438;900;71;;;;;
4439;600;56;;;;;
4440;500;60;;;;;
4441;1300;62;;;;;
4442;700;69;;;;;
4443;400;57;;;;;
4444;700;57;;;;;
4445;1000;81;;;;;
4446;1000;83;;;;;
4447;1100;74;;;;;
4448;1000;71;;;;;
4449;1000;92;;;;;
4450;1000;103;;;;;
4451;700;75;;;;;
4452;900;56;;;;;
4453;700;77;;;;;
4454;800;61;;;;;
4455;500;55;;;;;
4456;500;57;;;;;
4457;700;60;;;;;
4458;500;70;;;;;
4459;800;50;;;;;
4460;900;110;;;;;
4461;600;86;;;;;
4462;300;67;;;;;
4463;900;101;;;;;
4464;600;60;;;;;
4465;900;65;;;;;
4466;800;96;;;;;
4467;800;71;;;;;
4468;800;92;;;;;
4469;600;52;;;;;
4470;900;79;;;;;
4471;800;97;;;;;
4472;600;74;;;;;
4473;600;66;;;;;
4474;900;98;;;;;
4475;1000;84;;;;;
4476;600;58;;;;;
4477;400;69;;;;;
4478;800;71;;;;;
4479;700;77;;;;;
4480;800;54;;;;;
4481;800;65;;;;;
4482;400;54;;;;;
4483;500;54;;;;;
4484;900;89;;;;;
4485;700;78;;;;;
4486;500;66;;;;;
4487;1200;65;;;;;
4488;800;58;;;;;
4489;600;72;;;;;
4490;700;92;;;;;
4491;600;61;;;;;
4492;600;63;;;;;
4493;700;66;;;;;
4494;800;100;;;;;
4495;700;80;;;;;
4496;600;66;;;;;
4497;800;73;;;;;
4498;500;63;;;;;
4499;400;76;;;;;
4500;700;73;;;;;
4501;500;69;;;;;
4502;600;77;;;;;
4503;500;80;;;;;
4504;700;54;;;;;
4505;700;65;;;;;
4506;600;82;;;;;
4507;800;89;;;;;
4508;600;63;;;;;
4509;600;77;;;;;
4510;500;56;;;;;
4511;700;62;;;;;
4512;400;80;;;;;
4513;500;70;;;;;
4514;700;75;;;;;
4515;700;56;;;;;
4516;1000;149;;;;;
4517;800;60;;;;;
4518;600;76;;;;;
4519;800;84;;;;;
4520;500;65;;;;;
4521;600;80;;;;;
4522;700;62;;;;;
4523;600;75;;;;;
4524;600;67;;;;;
4525;700;105;;;;;
4526;800;78;;;;;
4527;700;103;;;;;
4528;800;103;;;;;
4529;500;50;;;;;
4530;600;65;;;;;
4531;500;61;;;;;
4532;800;73;;;;;
4533;500;52;;;;;
4534;900;61;;;;;
4535;500;79;;;;;
4536;500;61;;;;;
4537;500;66;;;;;
4538;400;54;;;;;
4539;1000;91;;;;;
4540;700;78;;;;;
4541;700;143;;;;;
4542;500;72;;;;;
4543;1000;112;;;;;
4544;600;59;;;;;
4545;600;69;;;;;
4546;600;57;;;;;
4547;600;65;;;;;
4548;500;56;;;;;
4549;800;66;;;;;
4550;700;62;;;;;
4551;400;55;;;;;
4552;1700;73;;;;;
4553;600;54;;;;;
4554;900;62;;;;;
4555;500;57;;;;;
4556;700;68;;;;;
4557;700;82;;;;;
4558;800;97;;;;;
4559;800;84;;;;;
4560;900;138;;;;;
4561;800;79;;;;;
4562;1000;62;;;;;
4563;500;60;;;;;
4564;400;71;;;;;
4565;400;67;;;;;
4566;700;69;;;;;
4567;1200;58;;;;;
4568;600;69;;;;;
4569;1000;74;;;;;
4570;600;72;;;;;
4571;400;56;;;;;
4572;400;62;;;;;
4573;900;71;;;;;
4574;600;54;;;;;
4575;700;75;;;;;
4576;400;61;;;;;
4577;600;59;;;;;
4578;400;62;;;;;
4579;400;57;;;;;
4580;600;79;;;;;
4581;500;83;;;;;
4582;600;84;;;;;
4583;400;72;;;;;
4584;900;83;;;;;
4585;400;73;;;;;
4586;600;87;;;;;
4587;800;95;;;;;
4588;800;85;;;;;
4589;500;58;;;;;
4590;600;58;;;;;
4591;600;80;;;;;
4592;700;66;;;;;
4593;700;111;;;;;
4594;500;56;;;;;
4595;600;68;;;;;
4596;600;109;;;;;
4597;500;62;;;;;
4598;700;84;;;;;
4599;600;62;;;;;
4600;300;54;;;;;
4601;600;58;;;;;
4602;500;63;;;;;
4603;500;59;;;;;
4604;1200;139;;;;;
4605;700;123;;;;;
4606;600;87;;;;;
4607;600;64;;;;;
4608;600;70;;;;;
4609;500;60;;;;;
4610;700;75;;;;;
4611;700;88;;;;;
4612;600;96;;;;;
4613;700;75;;;;;
4614;600;82;;;;;
4615;500;59;;;;;
4616;500;73;;;;;
4617;600;64;;;;;
4618;900;99;;;;;
4619;800;73;;;;;
4620;500;60;;;;;
4621;400;70;;;;;
4622;500;90;;;;;
4623;1000;61;;;;;
4624;900;84;;;;;
4625;400;55;;;;;
4626;700;78;;;;;
4627;900;82;;;;;
4628;400;60;;;;;
4629;600;84;;;;;
4630;400;63;;;;;
4631;600;55;;;;;
4632;500;46;;;;;
4633;800;79;;;;;
4634;500;67;;;;;
4635;700;72;;;;;
4636;700;63;;;;;
4637;600;81;;;;;
4638;600;85;;;;;
4639;800;121;;;;;
4640;800;68;;;;;
4641;600;92;;;;;
4642;300;86;;;;;
4643;500;54;;;;;
4644;400;50;;;;;
4645;500;69;;;;;
4646;700;54;;;;;
4647;600;66;;;;;
4648;500;67;;;;;
4649;600;69;;;;;
4650;500;57;;;;;
4651;1600;62;;;;;
4652;600;88;;;;;
4653;700;156;;;;;
4654;800;68;;;;;
4655;400;46;;;;;
4656;600;59;;;;;
4657;400;56;;;;;
4658;800;83;;;;;
4659;500;54;;;;;
4660;700;75;;;;;
4661;500;63;;;;;
4662;700;98;;;;;
4663;400;59;;;;;
4664;800;80;;;;;
4665;800;52;;;;;
4666;1100;75;;;;;
4667;500;85;;;;;
4668;800;90;;;;;
4669;500;86;;;;;
4670;1300;72;;;;;
4671;800;77;;;;;
4672;800;81;;;;;
4673;1200;140;;;;;
4674;1400;60;;;;;
4675;600;60;;;;;
4676;600;62;;;;;
4677;800;64;;;;;
4678;800;78;;;;;
4679;600;61;;;;;
4680;700;60;;;;;
4681;800;58;;;;;
4682;700;67;;;;;
4683;800;72;;;;;
4684;700;54;;;;;
4685;800;77;;;;;
4686;700;64;;;;;
4687;800;63;;;;;
4688;900;82;;;;;
4689;800;86;;;;;
4690;700;63;;;;;
4691;3600;78;;;;;
4692;400;66;;;;;
4693;600;57;;;;;
4694;600;60;;;;;
4695;800;116;;;;;
4696;600;67;;;;;
4697;400;55;;;;;
4698;500;63;;;;;
4699;700;96;;;;;
4700;500;78;;;;;
4701;600;71;;;;;
4702;800;85;;;;;
4703;600;73;;;;;
4704;600;59;;;;;
4705;700;64;;;;;
4706;800;85;;;;;
4707;600;53;;;;;
4708;400;50;;;;;
4709;600;65;;;;;
4710;600;69;;;;;
4711;500;78;;;;;
4712;700;60;;;;;
4713;800;70;;;;;
4714;600;88;;;;;
4715;600;50;;;;;
4716;800;78;;;;;
4717;700;82;;;;;
4718;400;71;;;;;
4719;500;65;;;;;
4720;800;81;;;;;
4721;800;90;;;;;
4722;800;100;;;;;
4723;700;63;;;;;
4724;600;71;;;;;
4725;400;50;;;;;
4726;500;98;;;;;
4727;700;52;;;;;
4728;600;67;;;;;
4729;900;120;;;;;
4730;700;71;;;;;
4731;1100;91;;;;;
4732;700;71;;;;;
4733;800;89;;;;;
4734;600;48;;;;;
4735;700;60;;;;;
4736;800;87;;;;;
4737;500;66;;;;;
4738;600;74;;;;;
4739;500;126;;;;;
4740;400;59;;;;;
4741;800;135;;;;;
4742;600;60;;;;;
4743;800;92;;;;;
4744;1000;140;;;;;
4745;700;96;;;;;
4746;600;65;;;;;
4747;400;60;;;;;
4748;500;57;;;;;
4749;900;99;;;;;
4750;300;57;;;;;
4751;700;54;;;;;
4752;700;61;;;;;
4753;400;73;;;;;
4754;600;60;;;;;
4755;700;79;;;;;
4756;500;69;;;;;
4757;700;75;;;;;
4758;500;69;;;;;
4759;400;82;;;;;
4760;600;74;;;;;
4761;600;67;;;;;
4762;400;70;;;;;
4763;600;81;;;;;
4764;600;85;;;;;
4765;600;71;;;;;
4766;900;116;;;;;
4767;600;63;;;;;
4768;600;81;;;;;
4769;600;94;;;;;
4770;600;67;;;;;
4771;600;65;;;;;
4772;400;60;;;;;
4773;600;61;;;;;
4774;600;85;;;;;
4775;800;65;;;;;
4776;700;77;;;;;
4777;500;60;;;;;
4778;400;60;;;;;
4779;600;61;;;;;
4780;600;67;;;;;
4781;600;84;;;;;
4782;600;63;;;;;
4783;900;66;;;;;
4784;800;71;;;;;
4785;400;52;;;;;
4786;1400;60;;;;;
4787;600;71;;;;;
4788;900;79;;;;;
4789;700;67;;;;;
4790;500;75;;;;;
4791;700;90;;;;;
4792;500;88;;;;;
4793;500;59;;;;;
4794;500;59;;;;;
4795;600;61;;;;;
4796;600;71;;;;;
4797;600;72;;;;;
4798;600;58;;;;;
4799;400;64;;;;;
4800;400;73;;;;;
4801;600;73;;;;;
4802;400;65;;;;;
4803;700;62;;;;;
4804;600;65;;;;;
4805;800;104;;;;;
4806;500;73;;;;;
4807;500;65;;;;;
4808;600;68;;;;;
4809;600;85;;;;;
4810;700;92;;;;;
4811;800;86;;;;;
4812;600;71;;;;;
4813;700;102;;;;;
4814;500;59;;;;;
4815;500;60;;;;;
4816;600;46;;;;;
4817;600;75;;;;;
4818;700;78;;;;;
4819;500;59;;;;;
4820;500;63;;;;;
4821;800;87;;;;;
4822;600;52;;;;;
4823;700;72;;;;;
4824;500;59;;;;;
4825;500;62;;;;;
4826;700;79;;;;;
4827;700;80;;;;;
4828;600;65;;;;;
4829;500;67;;;;;
4830;600;91;;;;;
4831;800;82;;;;;
4832;800;92;;;;;
4833;600;75;;;;;
4834;600;85;;;;;
4835;800;60;;;;;
4836;400;65;;;;;
4837;700;64;;;;;
4838;500;61;;;;;
4839;700;63;;;;;
4840;900;58;;;;;
4841;500;64;;;;;
4842;700;101;;;;;
4843;600;83;;;;;
4844;900;62;;;;;
4845;700;73;;;;;
4846;700;65;;;;;
4847;800;69;;;;;
4848;600;65;;;;;
4849;800;71;;;;;
4850;600;71;;;;;
4851;500;60;;;;;
4852;600;65;;;;;
4853;700;79;;;;;
4854;600;82;;;;;
4855;600;60;;;;;
4856;600;67;;;;;
4857;500;73;;;;;
4858;700;104;;;;;
4859;500;96;;;;;
4860;600;56;;;;;
4861;700;115;;;;;
4862;700;67;;;;;
4863;1000;80;;;;;
4864;600;54;;;;;
4865;500;54;;;;;
4866;400;85;;;;;
4867;500;56;;;;;
4868;700;81;;;;;
4869;600;85;;;;;
4870;700;64;;;;;
4871;600;63;;;;;
4872;600;79;;;;;
4873;600;88;;;;;
4874;700;69;;;;;
4875;600;69;;;;;
4876;700;83;;;;;
4877;600;71;;;;;
4878;400;65;;;;;
4879;600;99;;;;;
4880;600;85;;;;;
4881;600;77;;;;;
4882;700;68;;;;;
4883;700;54;;;;;
4884;400;69;;;;;
4885;600;89;;;;;
4886;600;71;;;;;
4887;2000;146;;;;;
4888;600;56;;;;;
4889;800;81;;;;;
4890;600;65;;;;;
4891;800;133;;;;;
4892;600;53;;;;;
4893;600;80;;;;;
4894;600;78;;;;;
4895;400;66;;;;;
4896;600;61;;;;;
4897;600;54;;;;;
4898;700;74;;;;;
4899;600;61;;;;;
4900;600;56;;;;;
4901;700;58;;;;;
4902;600;69;;;;;
4903;500;57;;;;;
4904;500;67;;;;;
4905;500;72;;;;;
4906;900;50;;;;;
4907;800;95;;;;;
4908;500;53;;;;;
4909;700;106;;;;;
4910;600;60;;;;;
4911;500;52;;;;;
4912;800;79;;;;;
4913;500;56;;;;;
4914;700;68;;;;;
4915;500;60;;;;;
4916;700;65;;;;;
4917;800;98;;;;;
4918;900;98;;;;;
4919;600;75;;;;;
4920;600;58;;;;;
4921;800;75;;;;;
4922;600;63;;;;;
4923;300;54;;;;;
4924;700;77;;;;;
4925;500;78;;;;;
4926;900;95;;;;;
4927;700;81;;;;;
4928;600;62;;;;;
4929;500;55;;;;;
4930;600;57;;;;;
4931;700;84;;;;;
4932;700;62;;;;;
4933;900;101;;;;;
4934;700;98;;;;;
4935;700;108;;;;;
4936;600;73;;;;;
4937;500;73;;;;;
4938;800;69;;;;;
4939;600;69;;;;;
4940;700;96;;;;;
4941;600;67;;;;;
4942;600;95;;;;;
4943;600;79;;;;;
4944;400;65;;;;;
4945;600;85;;;;;
4946;600;48;;;;;
4947;500;64;;;;;
4948;600;81;;;;;
4949;500;69;;;;;
4950;800;52;;;;;
4951;600;79;;;;;
4952;800;57;;;;;
4953;800;72;;;;;
4954;600;56;;;;;
4955;700;76;;;;;
4956;900;113;;;;;
4957;500;48;;;;;
4958;700;60;;;;;
4959;500;106;;;;;
4960;500;95;;;;;
4961;800;67;;;;;
4962;600;79;;;;;
4963;700;64;;;;;
4964;800;118;;;;;
4965;500;59;;;;;
4966;800;84;;;;;
4967;600;87;;;;;
4968;500;60;;;;;
4969;700;112;;;;;
4970;500;81;;;;;
4971;700;73;;;;;
